"activity" "subject_id" "features" "average_value"
"WALKING" 3 "fBodyGyro_std_Y" -0.568888673448276
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_std_Y" -0.553094540204082
"WALKING_UPSTAIRS" 3 "fBodyGyro_std_Y" -0.556045947118644
"LAYING" 4 "fBodyGyro_std_Y" -0.956182500185185
"SITTING" 4 "fBodyGyro_std_Y" -0.954120419
"STANDING" 4 "fBodyGyro_std_Y" -0.945825840178571
"WALKING" 4 "fBodyGyro_std_Y" -0.654657770166667
"WALKING_DOWNSTAIRS" 4 "fBodyGyro_std_Y" -0.691518367333333
"WALKING_UPSTAIRS" 4 "fBodyGyro_std_Y" -0.489824279230769
"LAYING" 5 "fBodyGyro_std_Y" -0.977257800961538
"SITTING" 5 "fBodyGyro_std_Y" -0.947571471590909
"STANDING" 5 "fBodyGyro_std_Y" -0.931857811428571
"WALKING" 5 "fBodyGyro_std_Y" -0.502683380535714
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_std_Y" -0.431552775319149
"WALKING_UPSTAIRS" 5 "fBodyGyro_std_Y" -0.403486393191489
"LAYING" 6 "fBodyGyro_std_Y" -0.945365097894737
"SITTING" 6 "fBodyGyro_std_Y" -0.944901470363636
"STANDING" 6 "fBodyGyro_std_Y" -0.942539174210526
"WALKING" 6 "fBodyGyro_std_Y" -0.332008706842105
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_std_Y" -0.235470976166667
"WALKING_UPSTAIRS" 6 "fBodyGyro_std_Y" -0.31361857145098
"LAYING" 7 "fBodyGyro_std_Y" -0.939727873653846
"SITTING" 7 "fBodyGyro_std_Y" -0.93824472
"STANDING" 7 "fBodyGyro_std_Y" -0.945818157735849
"WALKING" 7 "fBodyGyro_std_Y" -0.290859379017544
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_std_Y" -0.351717743191489
"WALKING_UPSTAIRS" 7 "fBodyGyro_std_Y" -0.579964614705882
"LAYING" 8 "fBodyGyro_std_Y" -0.950316470925926
"SITTING" 8 "fBodyGyro_std_Y" -0.96892443326087
"STANDING" 8 "fBodyGyro_std_Y" -0.968055495925926
"WALKING" 8 "fBodyGyro_std_Y" -0.1908057215
"WALKING_DOWNSTAIRS" 8 "fBodyGyro_std_Y" -0.0461356322868421
"WALKING_UPSTAIRS" 8 "fBodyGyro_std_Y" -0.0478802512585366
"LAYING" 9 "fBodyGyro_std_Y" -0.9231319366
"SITTING" 9 "fBodyGyro_std_Y" -0.910583361
"STANDING" 9 "fBodyGyro_std_Y" -0.941950576888889
"WALKING" 9 "fBodyGyro_std_Y" -0.490990336346154
"WALKING_DOWNSTAIRS" 9 "fBodyGyro_std_Y" -0.364282565714286
"WALKING_UPSTAIRS" 9 "fBodyGyro_std_Y" -0.352033091612245
"LAYING" 10 "fBodyGyro_std_Y" -0.953453496551724
"SITTING" 10 "fBodyGyro_std_Y" -0.983579646666667
"STANDING" 10 "fBodyGyro_std_Y" -0.958399857954545
"WALKING" 10 "fBodyGyro_std_Y" -0.204392821584906
"WALKING_DOWNSTAIRS" 10 "fBodyGyro_std_Y" -0.343237004473684
"WALKING_UPSTAIRS" 10 "fBodyGyro_std_Y" 0.171735785297872
"LAYING" 11 "fBodyGyro_std_Y" -0.982660631754386
"SITTING" 11 "fBodyGyro_std_Y" -0.982137919056604
"STANDING" 11 "fBodyGyro_std_Y" -0.994353086595745
"WALKING" 11 "fBodyGyro_std_Y" -0.453663184067797
"WALKING_DOWNSTAIRS" 11 "fBodyGyro_std_Y" -0.481127494565217
"WALKING_UPSTAIRS" 11 "fBodyGyro_std_Y" -0.153787850538889
"LAYING" 12 "fBodyGyro_std_Y" -0.955343675666667
"SITTING" 12 "fBodyGyro_std_Y" -0.959040695686274
"STANDING" 12 "fBodyGyro_std_Y" -0.938529853770492
"WALKING" 12 "fBodyGyro_std_Y" -0.4437983296
"WALKING_DOWNSTAIRS" 12 "fBodyGyro_std_Y" -0.518923134565217
"WALKING_UPSTAIRS" 12 "fBodyGyro_std_Y" -0.483918390576923
"LAYING" 13 "fBodyGyro_std_Y" -0.959944126451613
"SITTING" 13 "fBodyGyro_std_Y" -0.97827070877551
"STANDING" 13 "fBodyGyro_std_Y" -0.97142515122807
"WALKING" 13 "fBodyGyro_std_Y" -0.318618506122807
"WALKING_DOWNSTAIRS" 13 "fBodyGyro_std_Y" -0.24966032923617
"WALKING_UPSTAIRS" 13 "fBodyGyro_std_Y" -0.364283258727273
"LAYING" 14 "fBodyGyro_std_Y" -0.929955407058824
"SITTING" 14 "fBodyGyro_std_Y" -0.958227403148148
"STANDING" 14 "fBodyGyro_std_Y" -0.944306864
"WALKING" 14 "fBodyGyro_std_Y" 0.0832950551222034
"WALKING_DOWNSTAIRS" 14 "fBodyGyro_std_Y" 0.0741391154937778
"WALKING_UPSTAIRS" 14 "fBodyGyro_std_Y" 0.646233637037037
"LAYING" 15 "fBodyGyro_std_Y" -0.959991907083333
"SITTING" 15 "fBodyGyro_std_Y" -0.973456092372881
"STANDING" 15 "fBodyGyro_std_Y" -0.969442882075472
"WALKING" 15 "fBodyGyro_std_Y" -0.365361208555556
"WALKING_DOWNSTAIRS" 15 "fBodyGyro_std_Y" -0.360972848571429
"WALKING_UPSTAIRS" 15 "fBodyGyro_std_Y" -0.243612269004167
"LAYING" 16 "fBodyGyro_std_Y" -0.968135251857143
"SITTING" 16 "fBodyGyro_std_Y" -0.954343752463768
"STANDING" 16 "fBodyGyro_std_Y" -0.978402418717949
"WALKING" 16 "fBodyGyro_std_Y" -0.61194087745098
"WALKING_DOWNSTAIRS" 16 "fBodyGyro_std_Y" -0.565214032765957
"WALKING_UPSTAIRS" 16 "fBodyGyro_std_Y" -0.559600598431373
"LAYING" 17 "fBodyGyro_std_Y" -0.970627806901408
"SITTING" 17 "fBodyGyro_std_Y" -0.984813098125
"STANDING" 17 "fBodyGyro_std_Y" -0.983946584871795
"WALKING" 17 "fBodyGyro_std_Y" -0.439238787704918
"WALKING_DOWNSTAIRS" 17 "fBodyGyro_std_Y" -0.469390428043478
"WALKING_UPSTAIRS" 17 "fBodyGyro_std_Y" -0.481154119791667
"LAYING" 18 "fBodyGyro_std_Y" -0.983457774923077
"SITTING" 18 "fBodyGyro_std_Y" -0.985710087894737
"STANDING" 18 "fBodyGyro_std_Y" -0.978801848493151
"WALKING" 18 "fBodyGyro_std_Y" -0.460890661785714
"WALKING_DOWNSTAIRS" 18 "fBodyGyro_std_Y" -0.607757979272727
"WALKING_UPSTAIRS" 18 "fBodyGyro_std_Y" -0.443429836896552
"LAYING" 19 "fBodyGyro_std_Y" -0.959831365783133
"SITTING" 19 "fBodyGyro_std_Y" -0.955598610136986
"STANDING" 19 "fBodyGyro_std_Y" -0.966967238082192
"WALKING" 19 "fBodyGyro_std_Y" -0.133010285461538
"WALKING_DOWNSTAIRS" 19 "fBodyGyro_std_Y" -0.028489571974359
"WALKING_UPSTAIRS" 19 "fBodyGyro_std_Y" -0.149925160355
"LAYING" 20 "fBodyGyro_std_Y" -0.973092518088235
"SITTING" 20 "fBodyGyro_std_Y" -0.958015696363636
"STANDING" 20 "fBodyGyro_std_Y" -0.901237499589041
"WALKING" 20 "fBodyGyro_std_Y" 0.107704805445098
"WALKING_DOWNSTAIRS" 20 "fBodyGyro_std_Y" -0.159961424355556
"WALKING_UPSTAIRS" 20 "fBodyGyro_std_Y" -0.079046721372549
"LAYING" 21 "fBodyGyro_std_Y" -0.946599855444444
"SITTING" 21 "fBodyGyro_std_Y" -0.974723217647059
"STANDING" 21 "fBodyGyro_std_Y" -0.954080913707865
"WALKING" 21 "fBodyGyro_std_Y" -0.419400879423077
"WALKING_DOWNSTAIRS" 21 "fBodyGyro_std_Y" -0.388418746666667
"WALKING_UPSTAIRS" 21 "fBodyGyro_std_Y" -0.478299637021277
"LAYING" 22 "fBodyGyro_std_Y" -0.960711254583333
"SITTING" 22 "fBodyGyro_std_Y" -0.946107943548387
"STANDING" 22 "fBodyGyro_std_Y" -0.962172736666667
"WALKING" 22 "fBodyGyro_std_Y" -0.481624411086957
"WALKING_DOWNSTAIRS" 22 "fBodyGyro_std_Y" -0.570339899444444
"WALKING_UPSTAIRS" 22 "fBodyGyro_std_Y" -0.473882071666667
"LAYING" 23 "fBodyGyro_std_Y" -0.954997309583333
"SITTING" 23 "fBodyGyro_std_Y" -0.943733421029412
"STANDING" 23 "fBodyGyro_std_Y" -0.945871186029412
"WALKING" 23 "fBodyGyro_std_Y" 0.286581518449153
"WALKING_DOWNSTAIRS" 23 "fBodyGyro_std_Y" 0.12605231802963
"WALKING_UPSTAIRS" 23 "fBodyGyro_std_Y" -0.301619977058824
"LAYING" 24 "fBodyGyro_std_Y" -0.95779294875
"SITTING" 24 "fBodyGyro_std_Y" -0.976252427794118
"STANDING" 24 "fBodyGyro_std_Y" -0.965798055507246
"WALKING" 24 "fBodyGyro_std_Y" -0.495896271896552
"WALKING_DOWNSTAIRS" 24 "fBodyGyro_std_Y" -0.523412701636364
"WALKING_UPSTAIRS" 24 "fBodyGyro_std_Y" -0.586177824237288
"LAYING" 25 "fBodyGyro_std_Y" -0.932293334794521
"SITTING" 25 "fBodyGyro_std_Y" -0.979828883230769
"STANDING" 25 "fBodyGyro_std_Y" -0.975960666081081
"WALKING" 25 "fBodyGyro_std_Y" -0.567201282027027
"WALKING_DOWNSTAIRS" 25 "fBodyGyro_std_Y" -0.470641125
"WALKING_UPSTAIRS" 25 "fBodyGyro_std_Y" -0.349362687538462
"LAYING" 26 "fBodyGyro_std_Y" -0.977491843421053
"SITTING" 26 "fBodyGyro_std_Y" -0.969488188974359
"STANDING" 26 "fBodyGyro_std_Y" -0.981740873108108
"WALKING" 26 "fBodyGyro_std_Y" -0.587939604576271
"WALKING_DOWNSTAIRS" 26 "fBodyGyro_std_Y" -0.4975063388
"WALKING_UPSTAIRS" 26 "fBodyGyro_std_Y" -0.598236639818182
"LAYING" 27 "fBodyGyro_std_Y" -0.983052318513513
"SITTING" 27 "fBodyGyro_std_Y" -0.981037690285714
"STANDING" 27 "fBodyGyro_std_Y" -0.98185775725
"WALKING" 27 "fBodyGyro_std_Y" -0.530943838421053
"WALKING_DOWNSTAIRS" 27 "fBodyGyro_std_Y" -0.543033246590909
"WALKING_UPSTAIRS" 27 "fBodyGyro_std_Y" -0.587869474313725
"LAYING" 28 "fBodyGyro_std_Y" -0.957552988125
"SITTING" 28 "fBodyGyro_std_Y" -0.953207017222222
"STANDING" 28 "fBodyGyro_std_Y" -0.936101609113924
"WALKING" 28 "fBodyGyro_std_Y" -0.497470739444444
"WALKING_DOWNSTAIRS" 28 "fBodyGyro_std_Y" -0.293108364565217
"WALKING_UPSTAIRS" 28 "fBodyGyro_std_Y" -0.459989315686274
"LAYING" 29 "fBodyGyro_std_Y" -0.992240785652174
"SITTING" 29 "fBodyGyro_std_Y" -0.987259808666667
"STANDING" 29 "fBodyGyro_std_Y" -0.989643721230769
"WALKING" 29 "fBodyGyro_std_Y" -0.0941359695075472
"WALKING_DOWNSTAIRS" 29 "fBodyGyro_std_Y" -0.354872689583333
"WALKING_UPSTAIRS" 29 "fBodyGyro_std_Y" 0.234346783653061
"LAYING" 30 "fBodyGyro_std_Y" -0.965134152428571
"SITTING" 30 "fBodyGyro_std_Y" -0.973804950806452
"STANDING" 30 "fBodyGyro_std_Y" -0.939469774067797
"WALKING" 30 "fBodyGyro_std_Y" 0.0955456046230769
"WALKING_DOWNSTAIRS" 30 "fBodyGyro_std_Y" -0.255732054951613
"WALKING_UPSTAIRS" 30 "fBodyGyro_std_Y" 0.0449545535584615
"LAYING" 1 "fBodyGyro_std_Z" -0.9165825082
"SITTING" 1 "fBodyGyro_std_Z" -0.94391784106383
"STANDING" 1 "fBodyGyro_std_Z" -0.98234533
"WALKING" 1 "fBodyGyro_std_Z" -0.436562227473684
"WALKING_DOWNSTAIRS" 1 "fBodyGyro_std_Z" -0.238443565306122
"WALKING_UPSTAIRS" 1 "fBodyGyro_std_Z" -0.57170784
"LAYING" 2 "fBodyGyro_std_Z" -0.963174222291667
"SITTING" 2 "fBodyGyro_std_Z" -0.963522659782609
"STANDING" 2 "fBodyGyro_std_Z" -0.969754295740741
"WALKING" 2 "fBodyGyro_std_Z" -0.559856635084746
"WALKING_DOWNSTAIRS" 2 "fBodyGyro_std_Z" -0.422987665106383
"WALKING_UPSTAIRS" 2 "fBodyGyro_std_Z" -0.218072471479167
"LAYING" 3 "fBodyGyro_std_Z" -0.967256854193548
"SITTING" 3 "fBodyGyro_std_Z" -0.930633150769231
"STANDING" 3 "fBodyGyro_std_Z" -0.919743846065574
"WALKING" 3 "fBodyGyro_std_Z" -0.545896388103448
"WALKING_DOWNSTAIRS" 3 "fBodyGyro_std_Z" -0.548164313265306
"WALKING_UPSTAIRS" 3 "fBodyGyro_std_Z" -0.561097649661017
"LAYING" 4 "fBodyGyro_std_Z" -0.965807466666667
"SITTING" 4 "fBodyGyro_std_Z" -0.9328683544
"STANDING" 4 "fBodyGyro_std_Z" -0.91665163125
"WALKING" 4 "fBodyGyro_std_Z" -0.716458475166667
"WALKING_DOWNSTAIRS" 4 "fBodyGyro_std_Z" -0.621658471333333
"WALKING_UPSTAIRS" 4 "fBodyGyro_std_Z" -0.424533512307692
"LAYING" 5 "fBodyGyro_std_Z" -0.963305738076923
"SITTING" 5 "fBodyGyro_std_Z" -0.947346476590909
"STANDING" 5 "fBodyGyro_std_Z" -0.91678935625
"WALKING" 5 "fBodyGyro_std_Z" -0.420367075178571
"WALKING_DOWNSTAIRS" 5 "fBodyGyro_std_Z" -0.374705187021277
"WALKING_UPSTAIRS" 5 "fBodyGyro_std_Z" -0.380378006808511
"LAYING" 6 "fBodyGyro_std_Z" -0.947136774385965
"SITTING" 6 "fBodyGyro_std_Z" -0.947326797818182
"STANDING" 6 "fBodyGyro_std_Z" -0.95445570245614
"WALKING" 6 "fBodyGyro_std_Z" -0.512209233508772
"WALKING_DOWNSTAIRS" 6 "fBodyGyro_std_Z" -0.275667262770833
"WALKING_UPSTAIRS" 6 "fBodyGyro_std_Z" -0.309998085098039
"LAYING" 7 "fBodyGyro_std_Z" -0.9588764125
"SITTING" 7 "fBodyGyro_std_Z" -0.939826018125
"STANDING" 7 "fBodyGyro_std_Z" -0.954339406415094
"WALKING" 7 "fBodyGyro_std_Z" -0.463270018245614
"WALKING_DOWNSTAIRS" 7 "fBodyGyro_std_Z" -0.495120053191489
"WALKING_UPSTAIRS" 7 "fBodyGyro_std_Z" -0.393062890647059
"LAYING" 8 "fBodyGyro_std_Z" -0.970671966481481
"SITTING" 8 "fBodyGyro_std_Z" -0.962632253913044
"STANDING" 8 "fBodyGyro_std_Z" -0.975976456111111
"WALKING" 8 "fBodyGyro_std_Z" -0.1429742348125
"WALKING_DOWNSTAIRS" 8 "fBodyGyro_std_Z" -0.268253406210526
"WALKING_UPSTAIRS" 8 "fBodyGyro_std_Z" 0.263202878429268
"LAYING" 9 "fBodyGyro_std_Z" -0.965686312
"SITTING" 9 "fBodyGyro_std_Z" -0.9341874784
"STANDING" 9 "fBodyGyro_std_Z" -0.944942811777778
"WALKING" 9 "fBodyGyro_std_Z" -0.342367223269231
"WALKING_DOWNSTAIRS" 9 "fBodyGyro_std_Z" -0.356561471714286
"WALKING_UPSTAIRS" 9 "fBodyGyro_std_Z" -0.165554554220408
"LAYING" 10 "fBodyGyro_std_Z" -0.975298797068965
"SITTING" 10 "fBodyGyro_std_Z" -0.962418559814815
"STANDING" 10 "fBodyGyro_std_Z" -0.958901257272727
"WALKING" 10 "fBodyGyro_std_Z" -0.273292866226415
"WALKING_DOWNSTAIRS" 10 "fBodyGyro_std_Z" -0.1503916379
"WALKING_UPSTAIRS" 10 "fBodyGyro_std_Z" -0.403822082765957
"LAYING" 11 "fBodyGyro_std_Z" -0.963183902982456
"SITTING" 11 "fBodyGyro_std_Z" -0.956802766792453
"STANDING" 11 "fBodyGyro_std_Z" -0.98230878106383
"WALKING" 11 "fBodyGyro_std_Z" -0.498554639491525
"WALKING_DOWNSTAIRS" 11 "fBodyGyro_std_Z" -0.397220471086957
"WALKING_UPSTAIRS" 11 "fBodyGyro_std_Z" -0.729928728518519
"LAYING" 12 "fBodyGyro_std_Z" -0.956424382333333
"SITTING" 12 "fBodyGyro_std_Z" -0.954769877647059
"STANDING" 12 "fBodyGyro_std_Z" -0.954335764426229
"WALKING" 12 "fBodyGyro_std_Z" -0.4222565212
"WALKING_DOWNSTAIRS" 12 "fBodyGyro_std_Z" -0.448512990434783
"WALKING_UPSTAIRS" 12 "fBodyGyro_std_Z" -0.396095719423077
"LAYING" 13 "fBodyGyro_std_Z" -0.969797214516129
"SITTING" 13 "fBodyGyro_std_Z" -0.969451754693878
"STANDING" 13 "fBodyGyro_std_Z" -0.97553326754386
"WALKING" 13 "fBodyGyro_std_Z" -0.455333900526316
"WALKING_DOWNSTAIRS" 13 "fBodyGyro_std_Z" -0.427008254255319
"WALKING_UPSTAIRS" 13 "fBodyGyro_std_Z" -0.272525011818182
"LAYING" 14 "fBodyGyro_std_Z" -0.957790479803922
"SITTING" 14 "fBodyGyro_std_Z" -0.956028807962963
"STANDING" 14 "fBodyGyro_std_Z" -0.950162705166667
"WALKING" 14 "fBodyGyro_std_Z" -0.180232949016949
"WALKING_DOWNSTAIRS" 14 "fBodyGyro_std_Z" 0.182794696328889
"WALKING_UPSTAIRS" 14 "fBodyGyro_std_Z" 0.522454216314815
"LAYING" 15 "fBodyGyro_std_Z" -0.960015831111111
"SITTING" 15 "fBodyGyro_std_Z" -0.966228648305085
"STANDING" 15 "fBodyGyro_std_Z" -0.971282183584906
"WALKING" 15 "fBodyGyro_std_Z" -0.543997593703704
"WALKING_DOWNSTAIRS" 15 "fBodyGyro_std_Z" -0.3436733
"WALKING_UPSTAIRS" 15 "fBodyGyro_std_Z" -0.523744300833333
"LAYING" 16 "fBodyGyro_std_Z" -0.985730995857143
"SITTING" 16 "fBodyGyro_std_Z" -0.964270052318841
"STANDING" 16 "fBodyGyro_std_Z" -0.983527402051282
"WALKING" 16 "fBodyGyro_std_Z" -0.403219791372549
"WALKING_DOWNSTAIRS" 16 "fBodyGyro_std_Z" -0.521100818723404
"WALKING_UPSTAIRS" 16 "fBodyGyro_std_Z" -0.387309489901961
"LAYING" 17 "fBodyGyro_std_Z" -0.978357126056338
"SITTING" 17 "fBodyGyro_std_Z" -0.9809696453125
"STANDING" 17 "fBodyGyro_std_Z" -0.986725274871795
"WALKING" 17 "fBodyGyro_std_Z" -0.438768699508197
"WALKING_DOWNSTAIRS" 17 "fBodyGyro_std_Z" -0.540949520217391
"WALKING_UPSTAIRS" 17 "fBodyGyro_std_Z" -0.2778914704375
"LAYING" 18 "fBodyGyro_std_Z" -0.986483048153846
"SITTING" 18 "fBodyGyro_std_Z" -0.98279727631579
"STANDING" 18 "fBodyGyro_std_Z" -0.974822589589041
"WALKING" 18 "fBodyGyro_std_Z" -0.54840977125
"WALKING_DOWNSTAIRS" 18 "fBodyGyro_std_Z" -0.543996110545454
"WALKING_UPSTAIRS" 18 "fBodyGyro_std_Z" -0.466022431206897
"LAYING" 19 "fBodyGyro_std_Z" -0.975417523855422
"SITTING" 19 "fBodyGyro_std_Z" -0.967869249178082
"STANDING" 19 "fBodyGyro_std_Z" -0.963212791780822
"WALKING" 19 "fBodyGyro_std_Z" -0.220271190807692
"WALKING_DOWNSTAIRS" 19 "fBodyGyro_std_Z" -0.215892226769231
"WALKING_UPSTAIRS" 19 "fBodyGyro_std_Z" -0.207498123525
"LAYING" 20 "fBodyGyro_std_Z" -0.974995267058824
"SITTING" 20 "fBodyGyro_std_Z" -0.949176822121212
"STANDING" 20 "fBodyGyro_std_Z" -0.914872014383562
"WALKING" 20 "fBodyGyro_std_Z" -0.264957205764706
"WALKING_DOWNSTAIRS" 20 "fBodyGyro_std_Z" 0.0183050845333333
"WALKING_UPSTAIRS" 20 "fBodyGyro_std_Z" 0.095476833245098
"LAYING" 21 "fBodyGyro_std_Z" -0.983270707333333
"SITTING" 21 "fBodyGyro_std_Z" -0.979130678470588
"STANDING" 21 "fBodyGyro_std_Z" -0.963124572134831
"WALKING" 21 "fBodyGyro_std_Z" -0.385505359038462
"WALKING_DOWNSTAIRS" 21 "fBodyGyro_std_Z" -0.450772139111111
"WALKING_UPSTAIRS" 21 "fBodyGyro_std_Z" 0.0130916351042553
"LAYING" 22 "fBodyGyro_std_Z" -0.936965638611111
"SITTING" 22 "fBodyGyro_std_Z" -0.951045695483871
"STANDING" 22 "fBodyGyro_std_Z" -0.963652778888889
"WALKING" 22 "fBodyGyro_std_Z" -0.253173876956522
"WALKING_DOWNSTAIRS" 22 "fBodyGyro_std_Z" -0.377319033611111
"WALKING_UPSTAIRS" 22 "fBodyGyro_std_Z" -0.222431794690476
"LAYING" 23 "fBodyGyro_std_Z" -0.98531784125
"SITTING" 23 "fBodyGyro_std_Z" -0.961914054264706
"STANDING" 23 "fBodyGyro_std_Z" -0.9642499225
"WALKING" 23 "fBodyGyro_std_Z" -0.287820868152542
"WALKING_DOWNSTAIRS" 23 "fBodyGyro_std_Z" -0.305896699222222
"WALKING_UPSTAIRS" 23 "fBodyGyro_std_Z" -0.0822521122215686
"LAYING" 24 "fBodyGyro_std_Z" -0.983602745694445
"SITTING" 24 "fBodyGyro_std_Z" -0.972851787647059
"STANDING" 24 "fBodyGyro_std_Z" -0.972688652173913
"WALKING" 24 "fBodyGyro_std_Z" -0.453337858448276
"WALKING_DOWNSTAIRS" 24 "fBodyGyro_std_Z" -0.573281905454545
"WALKING_UPSTAIRS" 24 "fBodyGyro_std_Z" -0.311996408983051
"LAYING" 25 "fBodyGyro_std_Z" -0.915467504246575
"SITTING" 25 "fBodyGyro_std_Z" -0.974172870615385
"STANDING" 25 "fBodyGyro_std_Z" -0.974982088108108
"WALKING" 25 "fBodyGyro_std_Z" -0.603544209459459
"WALKING_DOWNSTAIRS" 25 "fBodyGyro_std_Z" -0.506738306724138
"WALKING_UPSTAIRS" 25 "fBodyGyro_std_Z" -0.601112612153846
"LAYING" 26 "fBodyGyro_std_Z" -0.971789046710526
"SITTING" 26 "fBodyGyro_std_Z" -0.968266666923077
"STANDING" 26 "fBodyGyro_std_Z" -0.977351005
"WALKING" 26 "fBodyGyro_std_Z" -0.426232090508475
"WALKING_DOWNSTAIRS" 26 "fBodyGyro_std_Z" -0.434482187
"WALKING_UPSTAIRS" 26 "fBodyGyro_std_Z" -0.362052183090909
"LAYING" 27 "fBodyGyro_std_Z" -0.980096438108108
"SITTING" 27 "fBodyGyro_std_Z" -0.977595519142857
"STANDING" 27 "fBodyGyro_std_Z" -0.983105048875
"WALKING" 27 "fBodyGyro_std_Z" -0.297847512280702
"WALKING_DOWNSTAIRS" 27 "fBodyGyro_std_Z" -0.367816046590909
"WALKING_UPSTAIRS" 27 "fBodyGyro_std_Z" -0.183508696647059
"LAYING" 28 "fBodyGyro_std_Z" -0.966312024
"SITTING" 28 "fBodyGyro_std_Z" -0.961561036111111
"STANDING" 28 "fBodyGyro_std_Z" -0.932039083037975
"WALKING" 28 "fBodyGyro_std_Z" -0.308243390425926
"WALKING_DOWNSTAIRS" 28 "fBodyGyro_std_Z" -0.416505886304348
"WALKING_UPSTAIRS" 28 "fBodyGyro_std_Z" -0.22624337505098
"LAYING" 29 "fBodyGyro_std_Z" -0.976858964492754
"SITTING" 29 "fBodyGyro_std_Z" -0.972912517166667
"STANDING" 29 "fBodyGyro_std_Z" -0.984714226461538
"WALKING" 29 "fBodyGyro_std_Z" -0.494117483018868
"WALKING_DOWNSTAIRS" 29 "fBodyGyro_std_Z" -0.416165845833333
"WALKING_UPSTAIRS" 29 "fBodyGyro_std_Z" -0.444153056530612
"LAYING" 30 "fBodyGyro_std_Z" -0.972199238
"SITTING" 30 "fBodyGyro_std_Z" -0.95730868516129
"STANDING" 30 "fBodyGyro_std_Z" -0.935176884915254
"WALKING" 30 "fBodyGyro_std_Z" -0.237941473615385
"WALKING_DOWNSTAIRS" 30 "fBodyGyro_std_Z" -0.371541476129032
"WALKING_UPSTAIRS" 30 "fBodyGyro_std_Z" -0.253427074984615
"LAYING" 1 "fBodyAccMag_std" -0.7983009404
"SITTING" 1 "fBodyAccMag_std" -0.928444801702128
"STANDING" 1 "fBodyAccMag_std" -0.982313804716981
"WALKING" 1 "fBodyAccMag_std" -0.398032586842105
"WALKING_DOWNSTAIRS" 1 "fBodyAccMag_std" -0.186530301073469
"WALKING_UPSTAIRS" 1 "fBodyAccMag_std" -0.416260101509434
"LAYING" 2 "fBodyAccMag_std" -0.975121387916667
"SITTING" 2 "fBodyAccMag_std" -0.955575602173913
"STANDING" 2 "fBodyAccMag_std" -0.960519381481482
"WALKING" 2 "fBodyAccMag_std" -0.577105211694915
"WALKING_DOWNSTAIRS" 2 "fBodyAccMag_std" -0.0214787881723404
"WALKING_UPSTAIRS" 2 "fBodyAccMag_std" -0.36672824375
"LAYING" 3 "fBodyAccMag_std" -0.968350217419355
"SITTING" 3 "fBodyAccMag_std" -0.874626592115385
"STANDING" 3 "fBodyAccMag_std" -0.921836076557377
"WALKING" 3 "fBodyAccMag_std" -0.456373080862069
"WALKING_DOWNSTAIRS" 3 "fBodyAccMag_std" -0.233849422120408
"WALKING_UPSTAIRS" 3 "fBodyAccMag_std" -0.447994369152542
"LAYING" 4 "fBodyAccMag_std" -0.937187975962963
"SITTING" 4 "fBodyAccMag_std" -0.9198157096
"STANDING" 4 "fBodyAccMag_std" -0.895340042142857
"WALKING" 4 "fBodyAccMag_std" -0.651172628166667
"WALKING_DOWNSTAIRS" 4 "fBodyAccMag_std" -0.263644030288889
"WALKING_UPSTAIRS" 4 "fBodyAccMag_std" -0.301005898461538
"LAYING" 5 "fBodyAccMag_std" -0.962525369423077
"SITTING" 5 "fBodyAccMag_std" -0.925669291136364
"STANDING" 5 "fBodyAccMag_std" -0.886745170714286
"WALKING" 5 "fBodyAccMag_std" -0.519636926071429
"WALKING_DOWNSTAIRS" 5 "fBodyAccMag_std" 0.0428533623276596
"WALKING_UPSTAIRS" 5 "fBodyAccMag_std" -0.254091927148936
"LAYING" 6 "fBodyAccMag_std" -0.905373979824561
"SITTING" 6 "fBodyAccMag_std" -0.939547202909091
"STANDING" 6 "fBodyAccMag_std" -0.94456410754386
"WALKING" 6 "fBodyAccMag_std" -0.421683093508772
"WALKING_DOWNSTAIRS" 6 "fBodyAccMag_std" 0.1446227570625
"WALKING_UPSTAIRS" 6 "fBodyAccMag_std" -0.222161433666667
"LAYING" 7 "fBodyAccMag_std" -0.910542462919231
"SITTING" 7 "fBodyAccMag_std" -0.88691563825
"STANDING" 7 "fBodyAccMag_std" -0.93728796509434
"WALKING" 7 "fBodyAccMag_std" -0.351706780526316
"WALKING_DOWNSTAIRS" 7 "fBodyAccMag_std" 0.0214440976893617
"WALKING_UPSTAIRS" 7 "fBodyAccMag_std" -0.415307106666667
"LAYING" 8 "fBodyAccMag_std" -0.917257979425926
"SITTING" 8 "fBodyAccMag_std" -0.93172124
"STANDING" 8 "fBodyAccMag_std" -0.938628186322222
"WALKING" 8 "fBodyAccMag_std" -0.360818978541667
"WALKING_DOWNSTAIRS" 8 "fBodyAccMag_std" -0.156141093578947
"WALKING_UPSTAIRS" 8 "fBodyAccMag_std" -0.409282851707317
"LAYING" 9 "fBodyAccMag_std" -0.921929738394
"SITTING" 9 "fBodyAccMag_std" -0.8691725114
"STANDING" 9 "fBodyAccMag_std" -0.940265546444444
"WALKING" 9 "fBodyAccMag_std" -0.513891953269231
"WALKING_DOWNSTAIRS" 9 "fBodyAccMag_std" 0.0888671674047619
"WALKING_UPSTAIRS" 9 "fBodyAccMag_std" -0.509929461428571
